DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
967,19191001,    0,     ,
967,19191002,   29,     ,
967,19191003,    4,     ,
967,19191004,   13,     ,
967,19191005,    0,     ,
967,19191006,    4,     ,
967,19191007,    0,     ,
967,19191008,    0,     ,
967,19191009,   12,     ,
967,19191010,   21,     ,
967,19191011,   31,     ,
967,19191012,    0,     ,
967,19191013,   41,     ,
967,19191014,    0,     ,
967,19191015,   53,     ,
967,19191016,   36,     ,
967,19191017,   15,     ,
967,19191018,    2,     ,
967,19191019,    0,     ,
967,19191020,    0,     ,
967,19191021,    0,     ,
967,19191022,    0,     ,
967,19191023,    0,     ,
967,19191024,    0,     ,
967,19191025,    0,     ,
967,19191026,    3,     ,
967,19191027,   73,     ,
967,19191028,   31,     ,
967,19191029,    0,     ,
967,19191030,    0,     ,
967,19191031,   15,     ,
967,19191101,    0,     ,
967,19191102,    0,     ,
967,19191103,   38,     ,
967,19191104,    0,     ,
967,19191105,    0,     ,
967,19191106,   90,     ,
967,19191107,   96,     ,
967,19191108,    0,     ,
967,19191109,   64,     ,
967,19191110,   29,     ,
967,19191111,   23,     ,
967,19191112,   23,     ,
967,19191113,    0,     ,
967,19191114,    0,     ,
967,19191115,    1,     ,
967,19191116,  108,     ,
967,19191117,    0,     ,
967,19191118,   89,     ,
967,19191119,    0,     ,
967,19191120,   70,     ,
967,19191121,   34,     ,
967,19191122,   20,     ,
967,19191123,   15,     ,
967,19191124,   34,     ,
967,19191125,    0,     ,
967,19191126,   52,     ,
967,19191127,   23,     ,
967,19191128,   19,     ,
967,19191129,   28,     ,
967,19191130,    0,     ,
967,19191201,    1,     ,
967,19191202,    7,     ,
967,19191203,   32,     ,
967,19191204,  185,     ,
967,19191205,   39,     ,
967,19191206,   47,     ,
967,19191207,   67,     ,
967,19191208,   37,     ,
967,19191209,    7,     ,
967,19191210,    0,     ,
967,19191211,    0,     ,
967,19191212,    0,     ,
967,19191213,    2,     ,
967,19191214,    3,     ,
967,19191215,    0,     ,
967,19191216,    0,     ,
967,19191217,   27,     ,
967,19191218,   26,     ,
967,19191219,   49,     ,
967,19191220,   64,     ,
967,19191221,   26,     ,
967,19191222,   70,     ,
967,19191223,   36,     ,
967,19191224,   64,     ,
967,19191225,   49,     ,
967,19191226,   70,     ,
967,19191227,   95,     ,
967,19191228,   16,     ,
967,19191229,   75,     ,
967,19191230,  108,     ,
967,19191231,   11,     ,
967,19200101,    9,     ,
967,19200102,    0,     ,
967,19200103,    0,     ,
967,19200104,    0,     ,
967,19200105,    0,     ,
967,19200106,    0,     ,
967,19200107,    0,     ,
967,19200108,    2,     ,
967,19200109,  127,     ,
967,19200110,   56,     ,
967,19200111,  127,     ,
967,19200112,  114,     ,
967,19200113,   64,     ,
967,19200114,  186,     ,
967,19200115,   13,     ,
967,19200116,    5,     ,
967,19200117,    3,     ,
967,19200118,    8,     ,
967,19200119,   32,     ,
967,19200120,   49,     ,
967,19200121,   37,     ,
967,19200122,   25,     ,
967,19200123,    0,     ,
967,19200124,    2,     ,
967,19200125,    0,     ,
967,19200126,    0,     ,
967,19200127,   42,     ,
967,19200128,   43,     ,
967,19200129,  107,     ,
967,19200130,    0,     ,
967,19200131,   40,     ,
967,19200201,   15,     ,
967,19200202,    0,     ,
967,19200203,    0,     ,
967,19200204,    0,     ,
967,19200205,   13,     ,
967,19200206,    0,     ,
967,19200207,    0,     ,
967,19200208,    0,     ,
967,19200209,    0,     ,
967,19200210,    0,     ,
967,19200211,   99,     ,
967,19200212,    4,     ,
967,19200213,    0,     ,
967,19200214,   17,     ,
967,19200215,   27,     ,
967,19200216,    0,     ,
967,19200217,    0,     ,
967,19200218,    0,     ,
967,19200219,    0,     ,
967,19200220,    0,     ,
967,19200221,    0,     ,
967,19200222,    0,     ,
967,19200223,    0,     ,
967,19200224,    0,     ,
967,19200225,    0,     ,
967,19200226,   12,     ,
967,19200227,   29,     ,
967,19200228,   56,     ,
967,19200229,    0,     ,
967,19200301,    0,     ,
967,19200302,    0,     ,
967,19200303,    0,     ,
967,19200304,    0,     ,
967,19200305,    0,     ,
967,19200306,    0,     ,
967,19200307,   49,     ,
967,19200308,    0,     ,
967,19200309,    5,     ,
967,19200310,    1,     ,
967,19200311,    0,     ,
967,19200312,   27,     ,
967,19200313,    8,     ,
967,19200314,    0,     ,
967,19200315,   28,     ,
967,19200316,    2,     ,
967,19200317,    0,     ,
967,19200318,    0,     ,
967,19200319,    7,     ,
967,19200320,    0,     ,
967,19200321,    0,     ,
967,19200322,    0,     ,
967,19200323,    1,     ,
967,19200324,    0,     ,
967,19200325,    0,     ,
967,19200326,    7,     ,
967,19200327,    0,     ,
967,19200328,   23,     ,
967,19200329,    0,     ,
967,19200330,    0,     ,
967,19200331,    0,     ,
967,19200401,    0,     ,
967,19200402,   43,     ,
967,19200403,   22,     ,
967,19200404,   14,     ,
967,19200405,   68,     ,
967,19200406,   14,     ,
967,19200407,    9,     ,
967,19200408,   27,     ,
967,19200409,   24,     ,
967,19200410,   36,     ,
967,19200411,   48,     ,
967,19200412,   12,     ,
967,19200413,   67,     ,
967,19200414,    0,     ,
967,19200415,    0,     ,
967,19200416,   61,     ,
967,19200417,   34,     ,
967,19200418,    0,     ,
967,19200419,   36,     ,
967,19200420,    7,     ,
967,19200421,   15,     ,
967,19200422,    2,     ,
967,19200423,    0,     ,
967,19200424,    0,     ,
967,19200425,    0,     ,
967,19200426,   67,     ,
967,19200427,   35,     ,
967,19200428,  147,     ,
967,19200429,    9,     ,
967,19200430,   35,     ,
967,19200501,    1,     ,
967,19200502,   33,     ,
967,19200503,    7,     ,
967,19200504,    0,     ,
967,19200505,   14,     ,
967,19200506,    0,     ,
967,19200507,   67,     ,
967,19200508,  118,     ,
967,19200509,   19,     ,
967,19200510,   54,     ,
967,19200511,    0,     ,
967,19200512,    0,     ,
967,19200513,   38,     ,
967,19200514,   14,     ,
967,19200515,    0,     ,
967,19200516,    0,     ,
967,19200517,    0,     ,
967,19200518,    5,     ,
967,19200519,   55,     ,
967,19200520,    0,     ,
967,19200521,   18,     ,
967,19200522,   21,     ,
967,19200523,    0,     ,
967,19200524,    0,     ,
967,19200525,   13,     ,
967,19200526,    6,     ,
967,19200527,   19,     ,
967,19200528,  107,     ,
967,19200529,    0,     ,
967,19200530,   11,     ,
967,19200531,   14,     ,
967,19200601,   38,     ,
967,19200602,    0,     ,
967,19200603,    0,     ,
967,19200604,    7,     ,
967,19200605,   10,     ,
967,19200606,   52,     ,
967,19200607,   12,     ,
967,19200608,    0,     ,
967,19200609,    0,     ,
967,19200610,    0,     ,
967,19200611,    0,     ,
967,19200612,    0,     ,
967,19200613,    0,     ,
967,19200614,    0,     ,
967,19200615,    2,     ,
967,19200616,    0,     ,
967,19200617,    0,     ,
967,19200618,    8,     ,
967,19200619,    0,     ,
967,19200620,    0,     ,
967,19200621,   42,     ,
967,19200622,   57,     ,
967,19200623,    0,     ,
967,19200624,    0,     ,
967,19200625,    0,     ,
967,19200626,    2,     ,
967,19200627,    4,     ,
967,19200628,    0,     ,
967,19200629,    6,     ,
967,19200630,  126,     ,
967,19200701,    0,     ,
967,19200702,    0,     ,
967,19200703,   19,     ,
967,19200704,   47,     ,
967,19200705,  102,     ,
967,19200706,   24,     ,
967,19200707,   14,     ,
967,19200708,    0,     ,
967,19200709,   38,     ,
967,19200710,    0,     ,
967,19200711,    0,     ,
967,19200712,    0,     ,
967,19200713,   72,     ,
967,19200714,    2,     ,
967,19200715,    0,     ,
967,19200716,    2,     ,
967,19200717,    0,     ,
967,19200718,  238,     ,
967,19200719,   25,     ,
967,19200720,   33,     ,
967,19200721,    0,     ,
967,19200722,    0,     ,
967,19200723,   10,     ,
967,19200724,   11,     ,
967,19200725,   24,     ,
967,19200726,    0,     ,
967,19200727,   29,     ,
967,19200728,    0,     ,
967,19200729,    1,     ,
967,19200730,    1,     ,
967,19200731,   75,     ,
967,19200801,   45,     ,
967,19200802,    4,     ,
967,19200803,    0,     ,
967,19200804,    2,     ,
967,19200805,    0,     ,
967,19200806,    0,     ,
967,19200807,  102,     ,
967,19200808,    0,     ,
967,19200809,    0,     ,
967,19200810,    0,     ,
967,19200811,    1,     ,
967,19200812,    6,     ,
967,19200813,    0,     ,
967,19200814,    0,     ,
967,19200815,    0,     ,
967,19200816,    0,     ,
967,19200817,    0,     ,
967,19200818,    0,     ,
967,19200819,  107,     ,
967,19200820,   52,     ,
967,19200821,   23,     ,
967,19200822,   34,     ,
967,19200823,   90,     ,
967,19200824,   82,     ,
967,19200825,    0,     ,
967,19200826,    7,     ,
967,19200827,    0,     ,
967,19200828,    0,     ,
967,19200829,    0,     ,
967,19200830,    0,     ,
967,19200831,    9,     ,
967,19200901,   53,     ,
967,19200902,   36,     ,
967,19200903,   17,     ,
967,19200904,   19,     ,
967,19200905,   20,     ,
967,19200906,   35,     ,
967,19200907,    6,     ,
967,19200908,    0,     ,
967,19200909,    0,     ,
967,19200910,    0,     ,
967,19200911,    0,     ,
967,19200912,    0,     ,
967,19200913,    0,     ,
967,19200914,    0,     ,
967,19200915,    0,     ,
967,19200916,   30,     ,
967,19200917,   40,     ,
967,19200918,    0,     ,
967,19200919,   52,     ,
967,19200920,    0,     ,
967,19200921,    0,     ,
967,19200922,  138,     ,
967,19200923,   68,     ,
967,19200924,    0,     ,
967,19200925,    0,     ,
967,19200926,    7,     ,
967,19200927,    9,     ,
967,19200928,    0,     ,
967,19200929,    0,     ,
967,19200930,    1,     ,
967,19201001,   15,     ,
967,19201002,   47,     ,
967,19201003,    7,     ,
967,19201004,   10,     ,
967,19201005,    0,     ,
967,19201006,    0,     ,
967,19201007,    0,     ,
967,19201008,    0,     ,
967,19201009,    0,     ,
967,19201010,    0,     ,
967,19201011,    0,     ,
967,19201012,    0,     ,
967,19201013,    0,     ,
967,19201014,    0,     ,
967,19201015,    0,     ,
967,19201016,   75,     ,
967,19201017,    0,     ,
967,19201018,    0,     ,
967,19201019,    0,     ,
967,19201020,    0,     ,
967,19201021,    0,     ,
967,19201022,    0,     ,
967,19201023,    0,     ,
967,19201024,    0,     ,
967,19201025,    0,     ,
967,19201026,    0,     ,
967,19201027,    0,     ,
967,19201028,    0,     ,
967,19201029,    0,     ,
967,19201030,    0,     ,
967,19201031,    0,     ,
967,19201101,    0,     ,
967,19201102,    0,     ,
967,19201103,    0,     ,
967,19201104,    0,     ,
967,19201105,    0,     ,
967,19201106,    0,     ,
967,19201107,    0,     ,
967,19201108,    0,     ,
967,19201109,    0,     ,
967,19201110,    0,     ,
967,19201111,    0,     ,
967,19201112,    7,     ,
967,19201113,    0,     ,
967,19201114,   21,     ,
967,19201115,   24,     ,
967,19201116,   74,     ,
967,19201117,    0,     ,
967,19201118,    7,     ,
967,19201119,    3,     ,
967,19201120,    0,     ,
967,19201121,    0,     ,
967,19201122,    0,     ,
967,19201123,    0,     ,
967,19201124,    0,     ,
967,19201125,    0,     ,
967,19201126,    0,     ,
967,19201127,    0,     ,
967,19201128,    0,     ,
967,19201129,    0,     ,
967,19201130,    0,     ,
967,19201201,   40,     ,
967,19201202,    0,     ,
967,19201203,    1,     ,
967,19201204,   46,     ,
967,19201205,   51,     ,
967,19201206,    2,     ,
967,19201207,    5,     ,
967,19201208,    0,     ,
967,19201209,    3,     ,
967,19201210,   23,     ,
967,19201211,    6,     ,
967,19201212,    1,     ,
967,19201213,    0,     ,
967,19201214,    0,     ,
967,19201215,    0,     ,
967,19201216,    0,     ,
967,19201217,    0,     ,
967,19201218,    0,     ,
967,19201219,    0,     ,
967,19201220,    0,     ,
967,19201221,    5,     ,
967,19201222,    9,     ,
967,19201223,   32,     ,
967,19201224,   18,     ,
967,19201225,  108,     ,
967,19201226,    0,     ,
967,19201227,    0,     ,
967,19201228,   67,     ,
967,19201229,   18,     ,
967,19201230,   27,     ,
967,19201231,    1,     ,
967,19210101,   61,     ,
967,19210102,   47,     ,
967,19210103,   40,     ,
967,19210104,    1,     ,
967,19210105,   58,     ,
967,19210106,   37,     ,
967,19210107,    0,     ,
967,19210108,    1,     ,
967,19210109,   10,     ,
967,19210110,   11,     ,
967,19210111,   80,     ,
967,19210112,   37,     ,
967,19210113,  120,     ,
967,19210114,   11,     ,
967,19210115,    1,     ,
967,19210116,    0,     ,
967,19210117,    0,     ,
967,19210118,   32,     ,
967,19210119,   91,     ,
967,19210120,    7,     ,
967,19210121,    2,     ,
967,19210122,    0,     ,
967,19210123,   44,     ,
967,19210124,   14,     ,
967,19210125,   26,     ,
967,19210126,   10,     ,
967,19210127,   38,     ,
967,19210128,    1,     ,
967,19210129,    9,     ,
967,19210130,    8,     ,
967,19210131,    0,     ,
967,19210201,    3,     ,
967,19210202,    0,     ,
967,19210203,   10,     ,
967,19210204,    2,     ,
967,19210205,    0,     ,
967,19210206,    0,     ,
967,19210207,    0,     ,
967,19210208,    0,     ,
967,19210209,    0,     ,
967,19210210,   17,     ,
967,19210211,    1,     ,
967,19210212,   12,     ,
967,19210213,    0,     ,
967,19210214,   24,     ,
967,19210215,    0,     ,
967,19210216,   22,     ,
967,19210217,   15,     ,
967,19210218,    1,     ,
967,19210219,    0,     ,
967,19210220,    0,     ,
967,19210221,    0,     ,
967,19210222,    0,     ,
967,19210223,    0,     ,
967,19210224,    0,     ,
967,19210225,    0,     ,
967,19210226,    0,     ,
967,19210227,    2,     ,
967,19210228,    1,     ,
967,19210301,    0,     ,
967,19210302,    0,     ,
967,19210303,    8,     ,
967,19210304,    2,     ,
967,19210305,   50,     ,
967,19210306,    7,     ,
967,19210307,    0,     ,
967,19210308,    0,     ,
967,19210309,    7,     ,
967,19210310,    1,     ,
967,19210311,    0,     ,
967,19210312,    0,     ,
967,19210313,    0,     ,
967,19210314,   20,     ,
967,19210315,    0,     ,
967,19210316,    0,     ,
967,19210317,    0,     ,
967,19210318,    0,     ,
967,19210319,    1,     ,
967,19210320,   42,     ,
967,19210321,   19,     ,
967,19210322,    0,     ,
967,19210323,    0,     ,
967,19210324,    0,     ,
967,19210325,    0,     ,
967,19210326,    0,     ,
967,19210327,    0,     ,
967,19210328,   14,     ,
967,19210329,    9,     ,
967,19210330,   26,     ,
967,19210331,   38,     ,
967,19210401,    2,     ,
967,19210402,    0,     ,
967,19210403,    0,     ,
967,19210404,    0,     ,
967,19210405,    0,     ,
967,19210406,    4,     ,
967,19210407,    0,     ,
967,19210408,    0,     ,
967,19210409,    0,     ,
967,19210410,    0,     ,
967,19210411,    0,     ,
967,19210412,    0,     ,
967,19210413,    0,     ,
967,19210414,    2,     ,
967,19210415,   85,     ,
967,19210416,   10,     ,
967,19210417,    1,     ,
967,19210418,    0,     ,
967,19210419,    0,     ,
967,19210420,    0,     ,
967,19210421,   40,     ,
967,19210422,    3,     ,
967,19210423,    0,     ,
967,19210424,    0,     ,
967,19210425,    0,     ,
967,19210426,    3,     ,
967,19210427,   12,     ,
967,19210428,    0,     ,
967,19210429,    0,     ,
967,19210430,    0,     ,
967,19210501,    0,     ,
967,19210502,    7,     ,
967,19210503,   17,     ,
967,19210504,  116,     ,
967,19210505,    2,     ,
967,19210506,   13,     ,
967,19210507,    0,     ,
967,19210508,    3,     ,
967,19210509,   58,     ,
967,19210510,   28,     ,
967,19210511,   86,     ,
967,19210512,    0,     ,
967,19210513,    0,     ,
967,19210514,    0,     ,
967,19210515,    0,     ,
967,19210516,    0,     ,
967,19210517,    0,     ,
967,19210518,    0,     ,
967,19210519,   25,     ,
967,19210520,    0,     ,
967,19210521,    0,     ,
967,19210522,    0,     ,
967,19210523,    0,     ,
967,19210524,    0,     ,
967,19210525,    0,     ,
967,19210526,    4,     ,
967,19210527,   54,     ,
967,19210528,    0,     ,
967,19210529,    0,     ,
967,19210530,    2,     ,
967,19210531,    0,     ,
967,19210601,    0,     ,
967,19210602,    0,     ,
967,19210603,   21,     ,
967,19210604,   16,     ,
967,19210605,    1,     ,
967,19210606,    0,     ,
967,19210607,    0,     ,
967,19210608,    0,     ,
967,19210609,    0,     ,
967,19210610,   27,     ,
967,19210611,   40,     ,
967,19210612,    0,     ,
967,19210613,    0,     ,
967,19210614,   90,     ,
967,19210615,    0,     ,
967,19210616,    1,     ,
967,19210617,    0,     ,
967,19210618,    0,     ,
967,19210619,    0,     ,
967,19210620,    0,     ,
967,19210621,   26,     ,
967,19210622,   32,     ,
967,19210623,   18,     ,
967,19210624,    0,     ,
967,19210625,    0,     ,
967,19210626,    0,     ,
967,19210627,    0,     ,
967,19210628,    2,     ,
967,19210629,    0,     ,
967,19210630,    0,     ,
967,19210701,    0,     ,
967,19210702,   43,     ,
967,19210703,    9,     ,
967,19210704,    0,     ,
967,19210705,    0,     ,
967,19210706,    0,     ,
967,19210707,   34,     ,
967,19210708,    6,     ,
967,19210709,    0,     ,
967,19210710,    0,     ,
967,19210711,    0,     ,
967,19210712,    0,     ,
967,19210713,    0,     ,
967,19210714,    0,     ,
967,19210715,    0,     ,
967,19210716,    0,     ,
967,19210717,   60,     ,
967,19210718,    0,     ,
967,19210719,   33,     ,
967,19210720,    0,     ,
967,19210721,    0,     ,
967,19210722,    0,     ,
967,19210723,    0,     ,
967,19210724,    0,     ,
967,19210725,    3,     ,
967,19210726,    0,     ,
967,19210727,    0,     ,
967,19210728,    0,     ,
967,19210729,   20,     ,
967,19210730,    4,     ,
967,19210731,    0,     ,
967,19210801,    0,     ,
967,19210802,    0,     ,
967,19210803,    0,     ,
967,19210804,    0,     ,
967,19210805,    9,     ,
967,19210806,    1,     ,
967,19210807,    0,     ,
967,19210808,    0,     ,
967,19210809,    0,     ,
967,19210810,    0,     ,
967,19210811,   24,     ,
967,19210812,    3,     ,
967,19210813,    0,     ,
967,19210814,   41,     ,
967,19210815,   42,     ,
967,19210816,    6,     ,
967,19210817,    0,     ,
967,19210818,    0,     ,
967,19210819,    0,     ,
967,19210820,    0,     ,
967,19210821,   51,     ,
967,19210822,    0,     ,
967,19210823,    0,     ,
967,19210824,   82,     ,
967,19210825,    1,     ,
967,19210826,    1,     ,
967,19210827,    0,     ,
967,19210828,    0,     ,
967,19210829,    0,     ,
967,19210830,   52,     ,
967,19210831,   56,     ,
967,19210901,    0,     ,
967,19210902,    0,     ,
967,19210903,    0,     ,
967,19210904,    0,     ,
967,19210905,    0,     ,
967,19210906,    0,     ,
967,19210907,    0,     ,
967,19210908,    0,     ,
967,19210909,    0,     ,
967,19210910,    1,     ,
967,19210911,   21,     ,
967,19210912,   13,     ,
967,19210913,   63,     ,
967,19210914,   82,     ,
967,19210915,    0,     ,
967,19210916,   14,     ,
967,19210917,    0,     ,
967,19210918,    0,     ,
967,19210919,    3,     ,
967,19210920,    0,     ,
967,19210921,    9,     ,
967,19210922,    1,     ,
967,19210923,    1,     ,
967,19210924,    1,     ,
967,19210925,    0,     ,
967,19210926,    0,     ,
967,19210927,   13,     ,
967,19210928,    0,     ,
967,19210929,    0,     ,
967,19210930,    0,     ,
967,19211001,    0,     ,
967,19211002,    0,     ,
967,19211003,    0,     ,
967,19211004,   27,     ,
967,19211005,   56,     ,
967,19211006,    0,     ,
967,19211007,    0,     ,
967,19211008,    0,     ,
967,19211009,    0,     ,
967,19211010,    0,     ,
967,19211011,    8,     ,
967,19211012,    1,     ,
967,19211013,    1,     ,
967,19211014,    0,     ,
967,19211015,   28,     ,
967,19211016,    0,     ,
967,19211017,    0,     ,
967,19211018,    0,     ,
967,19211019,    0,     ,
967,19211020,    8,     ,
967,19211021,    0,     ,
967,19211022,    7,     ,
967,19211023,   54,     ,
967,19211024,  137,     ,
967,19211025,   13,     ,
967,19211026,    4,     ,
967,19211027,    6,     ,
967,19211028,    3,     ,
967,19211029,    6,     ,
967,19211030,    0,     ,
967,19211031,    0,     ,
967,19211101,    0,     ,
967,19211102,   18,     ,
967,19211103,   24,     ,
967,19211104,   20,     ,
967,19211105,   57,     ,
967,19211106,   45,     ,
967,19211107,   97,     ,
967,19211108,   52,     ,
967,19211109,   10,     ,
967,19211110,    0,     ,
967,19211111,    0,     ,
967,19211112,    0,     ,
967,19211113,    0,     ,
967,19211114,    0,     ,
967,19211115,    0,     ,
967,19211116,    0,     ,
967,19211117,    0,     ,
967,19211118,    0,     ,
967,19211119,    0,     ,
967,19211120,    0,     ,
967,19211121,    0,     ,
967,19211122,    0,     ,
967,19211123,    0,     ,
967,19211124,    0,     ,
967,19211125,    0,     ,
967,19211126,    0,     ,
967,19211127,    0,     ,
967,19211128,    0,     ,
967,19211129,    0,     ,
967,19211130,    0,     ,
967,19211201,    0,     ,
967,19211202,    0,     ,
967,19211203,    0,     ,
967,19211204,    0,     ,
967,19211205,    0,     ,
967,19211206,    0,     ,
967,19211207,    9,     ,
967,19211208,    2,     ,
967,19211209,   25,     ,
967,19211210,   12,     ,
967,19211211,   10,     ,
967,19211212,    1,     ,
967,19211213,    0,     ,
967,19211214,    0,     ,
967,19211215,    8,     ,
967,19211216,    0,     ,
967,19211217,    8,     ,
967,19211218,    0,     ,
967,19211219,   49,     ,
967,19211220,    4,     ,
967,19211221,   34,     ,
967,19211222,    0,     ,
967,19211223,  108,     ,
967,19211224,    9,     ,
967,19211225,    0,     ,
967,19211226,   46,     ,
967,19211227,    0,     ,
967,19211228,   36,     ,
967,19211229,  116,     ,
967,19211230,   10,     ,
967,19211231,   79,     ,
967,19220101,    4,     ,
967,19220102,   70,     ,
967,19220103,   83,     ,
967,19220104,   70,     ,
967,19220105,   24,     ,
967,19220106,   25,     ,
967,19220107,    8,     ,
967,19220108,   11,     ,
967,19220109,   55,     ,
967,19220110,   58,     ,
967,19220111,   56,     ,
967,19220112,   62,     ,
967,19220113,    1,     ,
967,19220114,    2,     ,
967,19220115,    1,     ,
967,19220116,   21,     ,
967,19220117,    4,     ,
967,19220118,    0,     ,
967,19220119,    0,     ,
967,19220120,    0,     ,
967,19220121,    0,     ,
967,19220122,   19,     ,
967,19220123,   41,     ,
967,19220124,    0,     ,
967,19220125,    0,     ,
967,19220126,   70,     ,
967,19220127,   33,     ,
967,19220128,   14,     ,
967,19220129,    0,     ,
967,19220130,   40,     ,
967,19220131,   10,     ,
967,19220201,    2,     ,
967,19220202,   19,     ,
967,19220203,  141,     ,
967,19220204,  164,     ,
967,19220205,   13,     ,
967,19220206,    0,     ,
967,19220207,    0,     ,
967,19220208,    0,     ,
967,19220209,    0,     ,
967,19220210,    0,     ,
967,19220211,    0,     ,
967,19220212,    0,     ,
967,19220213,    0,     ,
967,19220214,    2,     ,
967,19220215,    0,     ,
967,19220216,   87,     ,
967,19220217,   63,     ,
967,19220218,   38,     ,
967,19220219,   20,     ,
967,19220220,   42,     ,
967,19220221,   18,     ,
967,19220222,    6,     ,
967,19220223,   15,     ,
967,19220224,   60,     ,
967,19220225,    0,     ,
