Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,22-01-2021,,,,,,,,
Gegevens beschikbaar:,28-06-1960,tot:,14-09-2018,,,,,,,,
Datum: ,22-01-2021,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B46D0802,001,07-01-2018,254,157,1810,,,,,,
B46D0802,001,08-01-2018,248,151,1816,,,,,,
B46D0802,001,09-01-2018,243,146,1821,,,,,,
B46D0802,001,10-01-2018,245,148,1819,,,,,,
B46D0802,001,11-01-2018,249,152,1815,,,,,,
B46D0802,001,12-01-2018,251,154,1813,,,,,,
B46D0802,001,13-01-2018,248,151,1816,,,,,,
B46D0802,001,14-01-2018,247,150,1817,,,,,,
B46D0802,001,15-01-2018,240,143,1824,,,,,,
B46D0802,001,16-01-2018,241,144,1823,,,,,,
B46D0802,001,17-01-2018,243,146,1821,,,,,,
B46D0802,001,18-01-2018,239,142,1825,,,,,,
B46D0802,001,19-01-2018,239,142,1825,,,,,,
B46D0802,001,20-01-2018,231,134,1833,,,,,,
B46D0802,001,21-01-2018,237,140,1827,,,,,,
B46D0802,001,22-01-2018,231,134,1833,,,,,,
B46D0802,001,23-01-2018,234,137,1830,,,,,,
B46D0802,001,24-01-2018,228,131,1836,,,,,,
B46D0802,001,25-01-2018,231,134,1833,,,,,,
B46D0802,001,26-01-2018,235,138,1829,,,,,,
B46D0802,001,27-01-2018,239,142,1825,,,,,,
B46D0802,001,28-01-2018,238,141,1826,,,,,,
B46D0802,001,29-01-2018,234,137,1830,,,,,,
B46D0802,001,30-01-2018,237,140,1827,,,,,,
B46D0802,001,31-01-2018,224,127,1840,,,,,,
B46D0802,001,01-02-2018,218,121,1846,,,,,,
B46D0802,001,02-02-2018,217,120,1847,,,,,,
B46D0802,001,03-02-2018,215,118,1849,,,,,,
B46D0802,001,04-02-2018,223,126,1841,,,,,,
B46D0802,001,05-02-2018,222,125,1842,,,,,,
B46D0802,001,06-02-2018,217,120,1847,,,,,,
B46D0802,001,07-02-2018,222,125,1842,,,,,,
B46D0802,001,08-02-2018,225,128,1839,,,,,,
B46D0802,001,09-02-2018,221,124,1843,,,,,,
B46D0802,001,10-02-2018,227,130,1837,,,,,,
B46D0802,001,11-02-2018,219,122,1845,,,,,,
B46D0802,001,12-02-2018,225,128,1839,,,,,,
B46D0802,001,13-02-2018,222,125,1842,,,,,,
B46D0802,001,14-02-2018,226,129,1838,,,,,,
B46D0802,001,15-02-2018,224,127,1840,,,,,,
B46D0802,001,16-02-2018,230,133,1834,,,,,,
B46D0802,001,17-02-2018,227,130,1837,,,,,,
B46D0802,001,18-02-2018,230,133,1834,,,,,,
B46D0802,001,19-02-2018,226,129,1838,,,,,,
B46D0802,001,20-02-2018,229,132,1835,,,,,,
B46D0802,001,21-02-2018,234,137,1830,,,,,,
B46D0802,001,22-02-2018,234,137,1830,,,,,,
B46D0802,001,23-02-2018,234,137,1830,,,,,,
B46D0802,001,24-02-2018,237,140,1827,,,,,,
B46D0802,001,25-02-2018,240,143,1824,,,,,,
B46D0802,001,26-02-2018,240,143,1824,,,,,,
B46D0802,001,27-02-2018,239,142,1825,,,,,,
B46D0802,001,28-02-2018,241,144,1823,,,,,,
B46D0802,001,01-03-2018,236,139,1828,,,,,,
B46D0802,001,02-03-2018,236,139,1828,,,,,,
B46D0802,001,03-03-2018,240,143,1824,,,,,,
B46D0802,001,04-03-2018,241,144,1823,,,,,,
B46D0802,001,05-03-2018,243,146,1821,,,,,,
B46D0802,001,06-03-2018,242,145,1822,,,,,,
B46D0802,001,07-03-2018,245,148,1819,,,,,,
B46D0802,001,08-03-2018,245,148,1819,,,,,,
B46D0802,001,09-03-2018,249,152,1815,,,,,,
B46D0802,001,10-03-2018,243,146,1821,,,,,,
B46D0802,001,11-03-2018,238,141,1826,,,,,,
B46D0802,001,12-03-2018,239,142,1825,,,,,,
B46D0802,001,13-03-2018,246,149,1818,,,,,,
B46D0802,001,14-03-2018,244,147,1820,,,,,,
B46D0802,001,15-03-2018,234,137,1830,,,,,,
B46D0802,001,16-03-2018,239,142,1825,,,,,,
B46D0802,001,17-03-2018,239,142,1825,,,,,,
B46D0802,001,18-03-2018,241,144,1823,,,,,,
B46D0802,001,19-03-2018,244,147,1820,,,,,,
B46D0802,001,20-03-2018,248,151,1816,,,,,,
B46D0802,001,21-03-2018,250,153,1814,,,,,,
B46D0802,001,22-03-2018,243,146,1821,,,,,,
B46D0802,001,23-03-2018,240,143,1824,,,,,,
B46D0802,001,24-03-2018,241,144,1823,,,,,,
B46D0802,001,25-03-2018,248,151,1816,,,,,,
B46D0802,001,26-03-2018,252,155,1812,,,,,,
B46D0802,001,27-03-2018,248,151,1816,,,,,,
B46D0802,001,28-03-2018,245,148,1819,,,,,,
B46D0802,001,29-03-2018,242,145,1822,,,,,,
B46D0802,001,30-03-2018,237,140,1827,,,,,,
B46D0802,001,31-03-2018,238,141,1826,,,,,,
B46D0802,001,01-04-2018,241,144,1823,,,,,,
B46D0802,001,02-04-2018,236,139,1828,,,,,,
B46D0802,001,03-04-2018,234,137,1830,,,,,,
B46D0802,001,04-04-2018,235,138,1829,,,,,,
B46D0802,001,05-04-2018,243,146,1821,,,,,,
B46D0802,001,06-04-2018,240,143,1824,,,,,,
B46D0802,001,07-04-2018,235,138,1829,,,,,,
B46D0802,001,08-04-2018,238,141,1826,,,,,,
B46D0802,001,09-04-2018,240,143,1824,,,,,,
B46D0802,001,10-04-2018,241,144,1823,,,,,,
B46D0802,001,11-04-2018,233,136,1831,,,,,,
B46D0802,001,12-04-2018,226,129,1838,,,,,,
B46D0802,001,13-04-2018,232,135,1832,,,,,,
B46D0802,001,14-04-2018,237,140,1827,,,,,,
B46D0802,001,15-04-2018,233,136,1831,,,,,,
B46D0802,001,16-04-2018,239,142,1825,,,,,,
B46D0802,001,17-04-2018,243,146,1821,,,,,,
B46D0802,001,18-04-2018,247,150,1817,,,,,,
B46D0802,001,19-04-2018,245,148,1819,,,,,,
B46D0802,001,20-04-2018,247,150,1817,,,,,,
B46D0802,001,21-04-2018,249,152,1815,,,,,,
B46D0802,001,22-04-2018,247,150,1817,,,,,,
B46D0802,001,23-04-2018,252,155,1812,,,,,,
B46D0802,001,24-04-2018,253,156,1811,,,,,,
B46D0802,001,25-04-2018,254,157,1810,,,,,,
B46D0802,001,26-04-2018,257,160,1807,,,,,,
B46D0802,001,27-04-2018,255,158,1809,,,,,,
B46D0802,001,28-04-2018,258,161,1806,,,,,,
B46D0802,001,29-04-2018,258,161,1806,,,,,,
B46D0802,001,30-04-2018,234,137,1830,,,,,,
B46D0802,001,01-05-2018,231,134,1833,,,,,,
B46D0802,001,02-05-2018,228,131,1836,,,,,,
B46D0802,001,03-05-2018,235,138,1829,,,,,,
B46D0802,001,04-05-2018,238,141,1826,,,,,,
B46D0802,001,05-05-2018,241,144,1823,,,,,,
B46D0802,001,06-05-2018,243,146,1821,,,,,,
B46D0802,001,07-05-2018,245,148,1819,,,,,,
B46D0802,001,08-05-2018,246,149,1818,,,,,,
B46D0802,001,09-05-2018,249,152,1815,,,,,,
B46D0802,001,10-05-2018,254,157,1810,,,,,,
B46D0802,001,11-05-2018,256,159,1808,,,,,,
B46D0802,001,12-05-2018,257,160,1807,,,,,,
B46D0802,001,13-05-2018,259,162,1805,,,,,,
B46D0802,001,14-05-2018,260,163,1804,,,,,,
B46D0802,001,15-05-2018,263,166,1801,,,,,,
B46D0802,001,16-05-2018,265,168,1799,,,,,,
B46D0802,001,17-05-2018,267,170,1797,,,,,,
B46D0802,001,18-05-2018,269,172,1795,,,,,,
B46D0802,001,19-05-2018,270,173,1794,,,,,,
B46D0802,001,20-05-2018,270,173,1794,,,,,,
B46D0802,001,21-05-2018,269,172,1795,,,,,,
B46D0802,001,22-05-2018,271,174,1793,,,,,,
B46D0802,001,23-05-2018,276,179,1788,,,,,,
B46D0802,001,24-05-2018,276,179,1788,,,,,,
B46D0802,001,25-05-2018,277,180,1787,,,,,,
B46D0802,001,26-05-2018,279,182,1785,,,,,,
B46D0802,001,27-05-2018,279,182,1785,,,,,,
B46D0802,001,28-05-2018,280,183,1784,,,,,,
B46D0802,001,29-05-2018,280,183,1784,,,,,,
B46D0802,001,30-05-2018,284,187,1780,,,,,,
B46D0802,001,31-05-2018,285,188,1779,,,,,,
B46D0802,001,01-06-2018,286,189,1778,,,,,,
B46D0802,001,02-06-2018,286,189,1778,,,,,,
B46D0802,001,03-06-2018,286,189,1778,,,,,,
B46D0802,001,04-06-2018,286,189,1778,,,,,,
B46D0802,001,05-06-2018,288,191,1776,,,,,,
B46D0802,001,06-06-2018,290,193,1774,,,,,,
B46D0802,001,07-06-2018,293,196,1771,,,,,,
B46D0802,001,08-06-2018,292,195,1772,,,,,,
B46D0802,001,09-06-2018,279,182,1785,,,,,,
B46D0802,001,10-06-2018,278,181,1786,,,,,,
B46D0802,001,11-06-2018,280,183,1784,,,,,,
B46D0802,001,12-06-2018,282,185,1782,,,,,,
B46D0802,001,13-06-2018,285,188,1779,,,,,,
B46D0802,001,14-06-2018,285,188,1779,,,,,,
B46D0802,001,15-06-2018,288,191,1776,,,,,,
B46D0802,001,16-06-2018,290,193,1774,,,,,,
B46D0802,001,17-06-2018,292,195,1772,,,,,,
B46D0802,001,18-06-2018,293,196,1771,,,,,,
B46D0802,001,19-06-2018,295,198,1769,,,,,,
B46D0802,001,20-06-2018,301,204,1763,,,,,,
B46D0802,001,21-06-2018,300,203,1764,,,,,,
B46D0802,001,22-06-2018,300,203,1764,,,,,,
B46D0802,001,23-06-2018,301,204,1763,,,,,,
B46D0802,001,24-06-2018,302,205,1762,,,,,,
B46D0802,001,25-06-2018,304,207,1760,,,,,,
B46D0802,001,26-06-2018,305,208,1759,,,,,,
B46D0802,001,27-06-2018,306,209,1758,,,,,,
B46D0802,001,28-06-2018,309,212,1755,,,,,,
B46D0802,001,29-06-2018,311,214,1753,,,,,,
B46D0802,001,30-06-2018,313,216,1751,,,,,,
B46D0802,001,01-07-2018,316,219,1748,,,,,,
B46D0802,001,02-07-2018,318,221,1746,,,,,,
B46D0802,001,03-07-2018,319,222,1745,,,,,,
B46D0802,001,04-07-2018,319,222,1745,,,,,,
B46D0802,001,05-07-2018,321,224,1743,,,,,,
B46D0802,001,06-07-2018,325,228,1739,,,,,,
B46D0802,001,07-07-2018,327,230,1737,,,,,,
B46D0802,001,08-07-2018,334,237,1730,,,,,,
B46D0802,001,09-07-2018,333,236,1731,,,,,,
B46D0802,001,10-07-2018,331,234,1733,,,,,,
B46D0802,001,11-07-2018,332,235,1732,,,,,,
B46D0802,001,12-07-2018,334,237,1730,,,,,,
B46D0802,001,13-07-2018,335,238,1729,,,,,,
B46D0802,001,14-07-2018,337,240,1727,,,,,,
B46D0802,001,15-07-2018,338,241,1726,,,,,,
B46D0802,001,16-07-2018,339,242,1725,,,,,,
B46D0802,001,17-07-2018,341,244,1723,,,,,,
B46D0802,001,18-07-2018,342,245,1722,,,,,,
B46D0802,001,19-07-2018,343,246,1721,,,,,,
B46D0802,001,20-07-2018,348,251,1716,,,,,,
B46D0802,001,21-07-2018,351,254,1713,,,,,,
B46D0802,001,22-07-2018,351,254,1713,,,,,,
B46D0802,001,23-07-2018,352,255,1712,,,,,,
B46D0802,001,24-07-2018,351,254,1713,,,,,,
B46D0802,001,25-07-2018,353,256,1711,,,,,,
B46D0802,001,26-07-2018,352,255,1712,,,,,,
B46D0802,001,27-07-2018,353,256,1711,,,,,,
B46D0802,001,28-07-2018,354,257,1710,,,,,,
B46D0802,001,29-07-2018,357,260,1707,,,,,,
B46D0802,001,30-07-2018,358,261,1706,,,,,,
B46D0802,001,31-07-2018,361,264,1703,,,,,,
B46D0802,001,01-08-2018,364,267,1700,,,,,,
B46D0802,001,02-08-2018,364,267,1700,,,,,,
B46D0802,001,03-08-2018,364,267,1700,,,,,,
B46D0802,001,04-08-2018,365,268,1699,,,,,,
B46D0802,001,05-08-2018,366,269,1698,,,,,,
B46D0802,001,06-08-2018,366,269,1698,,,,,,
B46D0802,001,07-08-2018,366,269,1698,,,,,,
B46D0802,001,08-08-2018,367,270,1697,,,,,,
B46D0802,001,09-08-2018,365,268,1699,,,,,,
B46D0802,001,10-08-2018,368,271,1696,,,,,,
B46D0802,001,11-08-2018,369,272,1695,,,,,,
B46D0802,001,12-08-2018,366,269,1698,,,,,,
B46D0802,001,13-08-2018,366,269,1698,,,,,,
B46D0802,001,14-08-2018,369,272,1695,,,,,,
B46D0802,001,15-08-2018,369,272,1695,,,,,,
B46D0802,001,16-08-2018,368,271,1696,,,,,,
B46D0802,001,17-08-2018,370,273,1694,,,,,,
B46D0802,001,18-08-2018,370,273,1694,,,,,,
B46D0802,001,19-08-2018,369,272,1695,,,,,,
B46D0802,001,20-08-2018,370,273,1694,,,,,,
B46D0802,001,21-08-2018,370,273,1694,,,,,,
B46D0802,001,22-08-2018,370,273,1694,,,,,,
B46D0802,001,23-08-2018,369,272,1695,,,,,,
B46D0802,001,24-08-2018,370,273,1694,,,,,,
B46D0802,001,25-08-2018,371,274,1693,,,,,,
B46D0802,001,26-08-2018,371,274,1693,,,,,,
B46D0802,001,27-08-2018,371,274,1693,,,,,,
B46D0802,001,28-08-2018,373,276,1691,,,,,,
B46D0802,001,29-08-2018,371,274,1693,,,,,,
B46D0802,001,30-08-2018,374,277,1690,,,,,,
B46D0802,001,31-08-2018,374,277,1690,,,,,,
B46D0802,001,01-09-2018,375,278,1689,,,,,,
B46D0802,001,02-09-2018,374,277,1690,,,,,,
B46D0802,001,03-09-2018,373,276,1691,,,,,,
B46D0802,001,04-09-2018,374,277,1690,,,,,,
B46D0802,001,05-09-2018,375,278,1689,,,,,,
B46D0802,001,06-09-2018,374,277,1690,,,,,,
B46D0802,001,07-09-2018,375,278,1689,,,,,,
B46D0802,001,08-09-2018,376,279,1688,,,,,,
B46D0802,001,09-09-2018,376,279,1688,,,,,,
B46D0802,001,10-09-2018,376,279,1688,,,,,,
B46D0802,001,11-09-2018,376,279,1688,,,,,,
B46D0802,001,12-09-2018,377,280,1687,,,,,,
B46D0802,001,13-09-2018,378,281,1686,,,,,,
B46D0802,001,14-09-2018,378,281,1686,,,,,,
